adId,adTitle,adType,adSpent,adVideoUrl,adVideoCover,adStartDate,adEndDate,advertiserId,advertiserName,adImpressions,advertiserPaidForBy,adTotalRegions,adEstimatedAudience,targetingByLocation,targetingByAge,targetingByGender
1777354901187601,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858688/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iNjRkMzEzOWNmNmFlYjZkNDMwNjU1MTU1YWZjNDk0ZC82ODFmNDc0MC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29NQWdvSUVFektpQldBd3h3aE5KQWhRVzlmWkxDeUFCd0RBbVJDLw==/8693d6b9-6b6a-46b5-98df-f44144830b5b?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1190&bt=595&cs=0&ds=1&ft=.NpOcInz7Th82_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OzZpMzVmODRoZjQ7ZDtpZEBpM2tlbDY6ZjVmbjMzODYzNEAzYzUwYmM0Ni0xYjExYzU1YSMtb21gcjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=2025051006312793033ABC34536A5E6385&btag=e00088000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oMs9xPhIEAwyEbgNLwfoCUs9AJBK7BAZzAWmAD,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""DE"", ""impressions"": ""0-1K""}, {""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777354890742818,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858688/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iNjRkMzEzOWNmNmFlYjZkNDMwNjU1MTU1YWZjNDk0ZC82ODFmNDc0MC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29NQWdvSUVFektpQldBd3h3aE5KQWhRVzlmWkxDeUFCd0RBbVJDLw==/3605c54b-e92a-4fec-a5e3-0af1de570394?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1190&bt=595&cs=0&ds=1&ft=.NpOcInz7Th82_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OzZpMzVmODRoZjQ7ZDtpZEBpM2tlbDY6ZjVmbjMzODYzNEAzYzUwYmM0Ni0xYjExYzU1YSMtb21gcjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=20250510063127A13DB3794607875E907D&btag=e00088000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oMs9xPhIEAwyEbgNLwfoCUs9AJBK7BAZzAWmAD,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""DE"", ""impressions"": ""0-1K""}, {""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777370653418514,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858688/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iNjRkMzEzOWNmNmFlYjZkNDMwNjU1MTU1YWZjNDk0ZC82ODFmNDc0MC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29NQWdvSUVFektpQldBd3h3aE5KQWhRVzlmWkxDeUFCd0RBbVJDLw==/8132802a-1f82-4c43-9b66-9abd7c121053?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1190&bt=595&cs=0&ds=1&ft=.NpOcInz7Th82_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OzZpMzVmODRoZjQ7ZDtpZEBpM2tlbDY6ZjVmbjMzODYzNEAzYzUwYmM0Ni0xYjExYzU1YSMtb21gcjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631277298F94E5A4F9A5CF65E&btag=e00088000&cc=13,https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/cb6d5f6588f96da3dfe5d668abccc924~tplv-xg5h56rn01-webp-75:540:960.webp?lk3s=0c75dd76&x-expires=1778394688&x-signature=fBO4gjpJHn7CcosioFw%2BNUjxz5M%3D,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}, {""region"": ""DE"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777370644632594,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858688/video/aHR0cHM6Ly92NTgudGlrdG9rY2RuLmNvbS92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29NQWdvSUVFektpQldBd3h3aE5KQWhRVzlmWkxDeUFCd0RBbVJDLw==/3985cc3f-5d1a-4edf-9cc3-a6bf961ed6f7?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1190&bt=595&cs=0&ds=1&ft=.NpOcInz7Th82_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OzZpMzVmODRoZjQ7ZDtpZEBpM2tlbDY6ZjVmbjMzODYzNEAzYzUwYmM0Ni0xYjExYzU1YSMtb21gcjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=2025051006312792616F8CB7F3795DBE4F&VExpiration=1746880320&VSignature=jhwOK3ovAGTAZ4mgf13dzA&btag=e00088000&cc=14,https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/cb6d5f6588f96da3dfe5d668abccc924~tplv-xg5h56rn01-webp-75:540:960.webp?lk3s=0c75dd76&x-expires=1778394688&x-signature=fBO4gjpJHn7CcosioFw%2BNUjxz5M%3D,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}, {""region"": ""DE"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777370647660545,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858688/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vYmE5NzM5NzY3YzUxOTkwYTQwMGFhNmY1NTM0NGVhNGMvNjgxZjQ3NDAvdmlkZW8vdG9zL2FsaXNnL3Rvcy1hbGlzZy12ZS0wMDUxYzAwMS1zZy9vTUFnb0lFRXpLaUJXQXd4d2hOSkFoUVc5ZlpMQ3lBQndEQW1SQy8=/a67f74a4-7557-4e90-820f-83e951add5f0?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1190&bt=595&cs=0&ds=1&ft=.NpOcInz7Th82_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OzZpMzVmODRoZjQ7ZDtpZEBpM2tlbDY6ZjVmbjMzODYzNEAzYzUwYmM0Ni0xYjExYzU1YSMtb21gcjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=20250510063127DC0A9306C5474C62F497&btag=e00088000&cc=3,https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/cb6d5f6588f96da3dfe5d668abccc924~tplv-xg5h56rn01-webp-75:540:960.webp?lk3s=0c75dd76&x-expires=1778394688&x-signature=fBO4gjpJHn7CcosioFw%2BNUjxz5M%3D,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""DE"", ""impressions"": ""0-1K""}, {""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777370662967345,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858688/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9hY2U4NzUwZDQzYmY4YmQ1ZDhlMzBmMjE3MDc5OTQ5OS82ODFmNDc0MC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rSW16aHdESVN5UVpkQkpFQUNSR29mQ3BnSlp3QU5XRFdBbEJFLw==/66f08997-3815-4199-80d4-02ff67fd65fa?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&br=1156&bt=578&cs=0&ds=1&ft=.NpOcInz7Th82_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=O2g6NGVnZDg0aTwzZWU6NUBpajlnZDY6ZjVmbjMzODYzNEAtLmA2Ml8yXl8xLi1fLmA1YSMxZjU2cjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631278A6CA08FF5843B5DCD02&btag=e00088000&cc=13,https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/b8e34d1f897fa29f6d4b93dbb23dd418~tplv-xg5h56rn01-webp-75:540:960.webp?lk3s=0c75dd76&x-expires=1778394688&x-signature=xdXMljT9HWUh0sZ4IN%2Fm6ZGVtPY%3D,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}, {""region"": ""DE"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777370658523153,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858689/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS82ZDVjNGI3YTdkNGMwNGFjZDEwYmU2MjcxODU5NGYxZi82ODFmNDc0MS92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rSW16aHdESVN5UVpkQkpFQUNSR29mQ3BnSlp3QU5XRFdBbEJFLw==/16ac9ba7-cb72-4f84-9ad6-9acd9b239ac9?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&br=1156&bt=578&cs=0&ds=1&ft=.NpOcInz7Thl2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=O2g6NGVnZDg0aTwzZWU6NUBpajlnZDY6ZjVmbjMzODYzNEAtLmA2Ml8yXl8xLi1fLmA1YSMxZjU2cjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=2025051006312821F82F32AFECBF5E2F1F&btag=e00088000&cc=13,https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/b8e34d1f897fa29f6d4b93dbb23dd418~tplv-xg5h56rn01-webp-75:540:960.webp?lk3s=0c75dd76&x-expires=1778394689&x-signature=rhjqbYluMziYfd6FYuDodP4DgGA%3D,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""DE"", ""impressions"": ""0-1K""}, {""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777381048022065,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858689/video/aHR0cHM6Ly92NTgudGlrdG9rY2RuLmNvbS92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29NQWdvSUVFektpQldBd3h3aE5KQWhRVzlmWkxDeUFCd0RBbVJDLw==/5d9a34fe-3dc5-45c2-9b35-3cd4758d2a2a?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1190&bt=595&cs=0&ds=1&ft=.NpOcInz7Thl2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OzZpMzVmODRoZjQ7ZDtpZEBpM2tlbDY6ZjVmbjMzODYzNEAzYzUwYmM0Ni0xYjExYzU1YSMtb21gcjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631279C6BE76AE04F3A5DF3C2&VExpiration=1746880321&VSignature=ZAFBo9b1i5P4rYSCQ7SMFA&btag=e00088000&cc=14,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oMs9xPhIEAwyEbgNLwfoCUs9AJBK7BAZzAWmAD,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}, {""region"": ""DE"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777370662967313,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858689/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS83NjA3MDQwZWZmNmQ2NmE3ZDg3NDljOTI3ZjY0YzViYi82ODFmNDc0MS92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29NQWdvSUVFektpQldBd3h3aE5KQWhRVzlmWkxDeUFCd0RBbVJDLw==/89dbbb77-9e57-4107-b726-96b6ed69d064?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1190&bt=595&cs=0&ds=1&ft=.NpOcInz7Thl2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OzZpMzVmODRoZjQ7ZDtpZEBpM2tlbDY6ZjVmbjMzODYzNEAzYzUwYmM0Ni0xYjExYzU1YSMtb21gcjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=20250510063128D8237C31C51FBF5D4A6F&btag=e00088000&cc=13,https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/cb6d5f6588f96da3dfe5d668abccc924~tplv-xg5h56rn01-webp-75:540:960.webp?lk3s=0c75dd76&x-expires=1778394689&x-signature=69tsL7c9ySqySfNDiM4igHUau1U%3D,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}, {""region"": ""DE"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}]"
1827675929212930,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),2,,https://library.tiktok.com/api/v1/cdn/1746858689/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9jNDE0MzZlNzMyMTY1NmM4OTBhNzI1ZGQzZGVkZjRiYi82ODFmNDczYy92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rSEE5QkFRa3lpQkxFOEl6M0FGODZaQ1pkSXZEWWJEMVhpVTYv/c9a04523-06a9-4683-b51a-bf1d801c4311?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1150&bt=575&cs=0&ds=1&ft=.NpOcInz7Thl2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=NGlpaDxkNzY5NTo4N2VoaEBpMzU7NXY5cnZveTMzODYzNEAwMjYwLWEyNV4xYTZeLS8xYSNmMzNxMmRra2JgLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631281E12251D1B61A05D492E&btag=e000b8000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/okBkEYDAA8dIxVB1hA6XC7AUi4Zvy8Yybi9Iz,2025-03-26,2025-03-31,7195865456476176385,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),10K-100K,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),2,10K-100K,"[{""region"": ""DE"", ""impressions"": ""11K""}, {""region"": ""AT"", ""impressions"": ""3K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""AT"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": true, ""male"": true, ""unknown"": true}, {""region"": ""AT"", ""female"": true, ""male"": true, ""unknown"": true}]"
1827207736378401,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),2,,https://library.tiktok.com/api/v1/cdn/1746858690/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9jNDE0MzZlNzMyMTY1NmM4OTBhNzI1ZGQzZGVkZjRiYi82ODFmNDczYy92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rSEE5QkFRa3lpQkxFOEl6M0FGODZaQ1pkSXZEWWJEMVhpVTYv/cfb86998-3ec8-4fff-b7c2-acc61ae18f21?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1150&bt=575&cs=0&ds=1&ft=.NpOcInz7Thl2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=NGlpaDxkNzY5NTo4N2VoaEBpMzU7NXY5cnZveTMzODYzNEAwMjYwLWEyNV4xYTZeLS8xYSNmMzNxMmRra2JgLS1kMC1zcw%3D%3D&vvpl=1&l=2025051006312893033ABC34536A5E63B3&btag=e000b8000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/okBkEYDAA8dIxVB1hA6XC7AUi4Zvy8Yybi9Iz,2025-03-21,2025-03-30,7195865456476176385,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),10K-100K,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),2,10K-100K,"[{""region"": ""DE"", ""impressions"": ""63K""}, {""region"": ""AT"", ""impressions"": ""21K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""AT"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": true, ""male"": true, ""unknown"": true}, {""region"": ""AT"", ""female"": true, ""male"": true, ""unknown"": true}]"
1827666554172529,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),2,,https://library.tiktok.com/api/v1/cdn/1746858690/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9kNjc5ZThkMWM3ZTliNjgyZTUxMjc1YjZmNjk2OTYyNS82ODFmNDczZC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rSEE5QkFRa3lpQkxFOEl6M0FGODZaQ1pkSXZEWWJEMVhpVTYv/5f45c3d6-2b25-49ee-af28-9bf33fcdc86b?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1150&bt=575&cs=0&ds=1&ft=.NpOcInz7Thh2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=NGlpaDxkNzY5NTo4N2VoaEBpMzU7NXY5cnZveTMzODYzNEAwMjYwLWEyNV4xYTZeLS8xYSNmMzNxMmRra2JgLS1kMC1zcw%3D%3D&vvpl=1&l=20250510063129BCC62603D34ECC6358C7&btag=e000b8000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/okBkEYDAA8dIxVB1hA6XC7AUi4Zvy8Yybi9Iz,2025-03-26,2025-03-29,7195865456476176385,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),10K-100K,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),2,10K-100K,"[{""region"": ""AT"", ""impressions"": ""4K""}, {""region"": ""DE"", ""impressions"": ""13K""}]","[{""region"": ""AT"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""AT"", ""female"": true, ""male"": true, ""unknown"": true}, {""region"": ""DE"", ""female"": true, ""male"": true, ""unknown"": true}]"
1827795170223137,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),2,,https://library.tiktok.com/api/v1/cdn/1746858690/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9kNjc5ZThkMWM3ZTliNjgyZTUxMjc1YjZmNjk2OTYyNS82ODFmNDczZC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rSEE5QkFRa3lpQkxFOEl6M0FGODZaQ1pkSXZEWWJEMVhpVTYv/1d964dce-378d-4904-b3bc-57feb6ca713f?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1150&bt=575&cs=0&ds=1&ft=.NpOcInz7Thh2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=NGlpaDxkNzY5NTo4N2VoaEBpMzU7NXY5cnZveTMzODYzNEAwMjYwLWEyNV4xYTZeLS8xYSNmMzNxMmRra2JgLS1kMC1zcw%3D%3D&vvpl=1&l=2025051006312975CE6001F52E195DDFDF&btag=e000b8000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/okBkEYDAA8dIxVB1hA6XC7AUi4Zvy8Yybi9Iz,2025-03-28,2025-04-01,7195865456476176385,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),10K-100K,THREE MOSQUETS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRÄNKT),2,10K-100K,"[{""region"": ""DE"", ""impressions"": ""10K""}, {""region"": ""AT"", ""impressions"": ""3K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""AT"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": true, ""male"": true, ""unknown"": true}, {""region"": ""AT"", ""female"": true, ""male"": true, ""unknown"": true}]"
